	p_val	avg_logFC	pct.1	pct.2	p_val_adj	which_high
Slc30a6	0.00120231792499248	0.0154050089231766	0.093	0.143	1	OPC-A
Vps36	0.00120475241710781	0.00201632146425434	0.448	0.593	1	OPC-A
Atg14	0.0012080358766645	0.0983062859692508	0.122	0.085	1	OPC-A
Cep164	0.0012107566665377	0.020475761833786	0.178	0.25	1	OPC-A
Pomt2	0.00121790998849518	0.0180359747983013	0.115	0.171	1	OPC-A
Psma4	0.0012211991896336	-0.0365291457196031	0.801	0.921	1	OPC-B
Ythdf1	0.00122785010423418	0.0235479604489928	0.236	0.331	1	OPC-A
Mrps9	0.00123247485898536	0.0298355420438774	0.294	0.405	1	OPC-A
Esd	0.00123387880100708	-0.0252724709556074	0.655	0.796	1	OPC-B
Slc35e1	0.00123399864794497	0.00464661768644462	0.096	0.146	1	OPC-A
Btaf1	0.00123515782402675	0.0394098070906438	0.165	0.238	1	OPC-A
Mtpap	0.00124495611244821	0.029580547958494	0.185	0.267	1	OPC-A
Utp23	0.00124738428725121	0.0277285344742497	0.173	0.246	1	OPC-A
Usp46	0.0012476835685921	0.145573494513549	0.245	0.215	1	OPC-A
Ormdl1	0.00124894390905083	0.13825011104229	0.201	0.164	1	OPC-A
Cacng8	0.00125307573010053	0.0188288834196876	0.132	0.193	1	OPC-A
Tcn2	0.00125651074453962	0.109683194860104	0.122	0.085	1	OPC-A
Sptlc2	0.00127410594069421	0.0226363716326253	0.218	0.307	1	OPC-A
Pnpt1	0.00127667066164229	0.0226953713571697	0.174	0.246	1	OPC-A
Specc1l	0.00127912416706287	0.0211409422038332	0.176	0.251	1	OPC-A
Cnot6l	0.00127952613414494	0.166025915186415	0.324	0.309	1	OPC-A
Pitpnm1	0.00128210418700887	0.0133475511718483	0.124	0.182	1	OPC-A
Cmtm6	0.00128447947215906	0.0245167927511363	0.179	0.253	1	OPC-A
Maml2	0.00128531631891358	0.0215240722194984	0.229	0.317	1	OPC-A
Nudt22	0.00128726476023146	0.0282771814614404	0.171	0.241	1	OPC-A
Arhgap35	0.00129415177502212	0.16487014091482	0.343	0.325	1	OPC-A
Rasgef1c	0.00129893957898487	0.00626299999954925	0.086	0.131	1	OPC-A
Csgalnact2	0.0013036100050451	0.0283410559085683	0.113	0.17	1	OPC-A
Gm42047	0.00130448113603211	0.00432294125429292	0.135	0.193	1	OPC-A
Cstf1	0.00130545540236934	0.0182601764522196	0.105	0.159	1	OPC-A
Gng2	0.00130649171287069	0.0232122581897004	0.31	0.416	1	OPC-A
Acadl	0.00131217434928425	0.0109887305450417	0.351	0.47	1	OPC-A
Khsrp	0.00131256346933013	0.0200320409503343	0.205	0.287	1	OPC-A
Smug1	0.00131637123432352	0.0096527362133072	0.078	0.121	1	OPC-A
Hdac11	0.00131829501189311	0.093837385211081	0.108	0.072	1	OPC-A
Zfp955b	0.0013210193715579	0.0650163179223403	0.123	0.086	1	OPC-A
Tmem129	0.00132851077572386	0.0302799297437958	0.102	0.153	1	OPC-A
Endod1	0.00133235558056326	0.147894153504709	0.236	0.205	1	OPC-A
Prrx1	0.0013328204681884	0.138960014987255	0.437	0.424	1	OPC-A
Rab4a	0.00133388699663112	0.0380908356039885	0.183	0.26	1	OPC-A
Tmem88b	0.00134590092780441	0.0101799198667235	0.188	0.26	1	OPC-A
Ikbkb	0.00134674809927808	0.0392970732988157	0.185	0.264	1	OPC-A
Tmsb15b1	0.00134964928621083	0.0945848750383048	0.104	0.068	1	OPC-A
Ifit3	0.00135154978297291	-0.0371772296104079	0.143	0.196	1	OPC-B
Prepl	0.00135963315748067	-0.0082696103020492	0.079	0.122	1	OPC-B
Pld3	0.00136219889432828	0.0439970035651122	0.37	0.513	1	OPC-A
Sh3rf3	0.00136446417872389	-0.000128808897286073	0.071	0.112	1	OPC-B
Ric8b	0.00136619953887667	0.00796638345236872	0.133	0.193	1	OPC-A
Ddhd2	0.00137931966024105	0.120840229723342	0.231	0.197	1	OPC-A
Snip1	0.00138022475948264	0.0263120140669145	0.099	0.151	1	OPC-A
Napa	0.0013805587420344	0.032674852181242	0.467	0.637	1	OPC-A
Trp53rkb	0.00138700662434332	0.00630404133064533	0.065	0.104	1	OPC-A
Acox1	0.00138880144103839	0.180624954988039	0.474	0.505	1	OPC-A
Zkscan3	0.00139416784419185	0.193500833783381	0.381	0.383	1	OPC-A
Gsdme	0.0013964955856745	0.164451229370521	0.343	0.321	1	OPC-A
Cd24a	0.00140451699828122	0.089567465137533	0.29	0.238	1	OPC-A
Nfat5	0.00140459631543329	0.169084703696244	0.395	0.402	1	OPC-A
Dnpep	0.00140611902305885	0.0217155724470673	0.336	0.459	1	OPC-A
Erlin1	0.00141503198531657	0.0163885816117432	0.11	0.164	1	OPC-A
Luc7l2	0.00142406778370243	0.174540718563525	0.557	0.617	1	OPC-A
Mydgf	0.00143600632739688	0.0024211084223239	0.661	0.826	1	OPC-A
Gnaq	0.00144396370004506	0.179146682746749	0.475	0.519	1	OPC-A
Ankrd44	0.00144951221483852	0.0899524714309344	0.126	0.089	1	OPC-A
Txlna	0.0014518635240841	0.0339696319411305	0.246	0.344	1	OPC-A
Susd6	0.00145635574569261	0.0144605628912919	0.199	0.278	1	OPC-A
Ptpa	0.00146810829139981	0.0263292626476908	0.465	0.63	1	OPC-A
0610009B22Rik	0.00147290957344894	0.200881365705302	0.444	0.461	1	OPC-A
Plin2	0.00147492454924786	0.0158216850139991	0.258	0.353	1	OPC-A
Gapvd1	0.00147872330096963	0.18214745152112	0.449	0.477	1	OPC-A
Orc4	0.0014795366952602	0.0221248225573063	0.287	0.396	1	OPC-A
Ssbp4	0.00148298944862531	0.193650309535182	0.447	0.476	1	OPC-A
ENSMUSG00000092486	0.00149161216327602	0.0667429705057158	0.082	0.13	1	OPC-A
Rpe	0.00149244328365333	0.0269818210529712	0.236	0.33	1	OPC-A
Jagn1	0.00149972097810224	0.024747635098174	0.431	0.581	1	OPC-A
Cdc42	0.00150252320653119	-0.0481692727744931	0.918	0.978	1	OPC-B
Gem	0.00150825262261876	-0.0858686620576793	0.11	0.157	1	OPC-B
Zfp646	0.00151727521957132	0.00560593851683423	0.089	0.135	1	OPC-A
Luc7l	0.00152017291235527	0.0238106160033785	0.368	0.497	1	OPC-A
Asic2	0.00152452707983214	0.132148252217176	0.279	0.247	1	OPC-A
Vcp	0.00152791517463458	-0.0558050580758118	0.797	0.906	1	OPC-B
Avpi1	0.00153079204448623	0.00586247063853709	0.131	0.187	1	OPC-A
Fcgr2b	0.00153908149123262	0.326008192839859	0.245	0.218	1	OPC-A
Prpf3	0.00154022287054539	0.00637622484813419	0.118	0.171	1	OPC-A
Rpl23a-ps3	0.00154285436138985	-0.101476964320896	0.094	0.137	1	OPC-B
Eri3	0.00155086644780721	0.0495647469295221	0.407	0.554	1	OPC-A
Wtap	0.00155123255492143	0.0378943652508445	0.318	0.425	1	OPC-A
Ddx59	0.00155749112023571	-0.0077253340783331	0.085	0.129	1	OPC-B
Dynlt1a	0.00157772065326522	-0.00924925074464852	0.104	0.152	1	OPC-B
Rab11fip2	0.00157883536978929	0.191365915563487	0.336	0.332	1	OPC-A
Rbp1	0.00157883766351918	-0.199227536922479	0.248	0.311	1	OPC-B
Fuca1	0.00158051355768266	0.193920961887285	0.576	0.642	1	OPC-A
Pag1	0.0015965387848429	0.104127398256004	0.141	0.104	1	OPC-A
Zdhhc9	0.00160123530996736	0.0142088062290617	0.135	0.195	1	OPC-A
Fopnl	0.00160439459233524	0.195735878944485	0.484	0.512	1	OPC-A
Cops2	0.00160507840031479	0.0209754899504596	0.353	0.482	1	OPC-A
Dnm2	0.00160543355462643	0.0253576804751917	0.274	0.379	1	OPC-A
Agap3	0.00162008002627159	0.0182729406802529	0.248	0.344	1	OPC-A
Xrcc6	0.00162523739005499	0.0211423421483774	0.207	0.287	1	OPC-A
Micos13	0.00162857679814527	-0.0181554055320174	0.705	0.853	1	OPC-B
Dpm1	0.00164187024773387	0.149499414999422	0.489	0.506	1	OPC-A
Sin3b	0.00164499488631814	0.00052600516362733	0.625	0.78	1	OPC-A
Timm23	0.00164512800169733	-0.152107702408636	0.404	0.424	1	OPC-B
Myl12b	0.0016585618521348	-0.0177937999575219	0.604	0.76	1	OPC-B
Ndufs2	0.00165881468996959	-0.0212465345986264	0.68	0.845	1	OPC-B
Cnot4	0.00166199467042583	0.189881908651053	0.445	0.482	1	OPC-A
Lzic	0.00166991319522	0.0219256874425983	0.214	0.299	1	OPC-A
Coasy	0.00167125241791426	0.0398953403372503	0.187	0.264	1	OPC-A
Cenpq	0.00167288148199405	-0.03830461261848	0.175	0.235	1	OPC-B
Tbccd1	0.00167372419874322	0.0150157785880678	0.098	0.147	1	OPC-A
Rnf217	0.0016894319299964	-0.00322008216846278	0.173	0.244	1	OPC-B
Degs1	0.00168948413101428	0.149306867570812	0.679	0.755	1	OPC-A
Morc2a	0.0016985300071806	0.00612296980353433	0.127	0.184	1	OPC-A
1700066M21Rik	0.00170953812491917	0.0844854391488718	0.123	0.086	1	OPC-A
Rnf115	0.00172731839829556	0.0205429541528404	0.349	0.479	1	OPC-A
Arl5a	0.00173343086883469	0.0209397701342062	0.301	0.41	1	OPC-A
Plekha6	0.00174768275186017	0.0860954963046673	0.137	0.101	1	OPC-A
9330182L06Rik	0.00175058044028687	0.00574068799260526	0.112	0.166	1	OPC-A
Mospd2	0.00175862500664767	0.00650047661273484	0.197	0.274	1	OPC-A
Cdh18	0.00176538763560651	0.00265834674645271	0.074	0.116	1	OPC-A
Abr	0.00176910995485285	0.155564212075004	0.252	0.224	1	OPC-A
Rmi1	0.00177132364821786	0.0994838187085297	0.134	0.097	1	OPC-A
Aktip	0.00177921177296749	0.206937340650512	0.426	0.443	1	OPC-A
Nat14	0.00178144401612886	0.023694837871643	0.179	0.251	1	OPC-A
Cyfip2	0.00179573008877053	0.167307303493622	0.387	0.39	1	OPC-A
Syap1	0.00179838316891568	0.0395464464249304	0.233	0.325	1	OPC-A
Gm8797	0.00180154075462416	0.01719513395671	0.124	0.18	1	OPC-A
Gmeb2	0.00180563229751634	0.0113052517714476	0.081	0.125	1	OPC-A
Slmap	0.00180579592779743	0.0438005220622376	0.181	0.258	1	OPC-A
B630019K06Rik	0.00180841110461134	0.0945581220491114	0.131	0.094	1	OPC-A
Flot1	0.00181843628775596	-0.0124731701452175	0.512	0.677	1	OPC-B
Ece1	0.00182013262302196	0.00687587501888631	0.181	0.251	1	OPC-A
Ttc7b	0.00182842462234718	0.0135205517327186	0.155	0.22	1	OPC-A
Tor3a	0.00182881757688822	-0.0206118479847378	0.115	0.166	1	OPC-B
Fam3a	0.00183391974696623	0.132058791721788	0.179	0.143	1	OPC-A
Mrpl45	0.00183481820150967	0.0378135038395864	0.296	0.409	1	OPC-A
Morc3	0.00183659058096716	0.0171382942657427	0.158	0.224	1	OPC-A
Gorab	0.00184342429503343	0.0163158412567751	0.129	0.187	1	OPC-A
Hsd17b12	0.0018525181921614	-0.0389321006896783	0.777	0.87	1	OPC-B
Lyn	0.00185487393985447	0.020039404590886	0.071	0.111	1	OPC-A
Dnaaf2	0.00186544689025824	-0.0102472621695359	0.082	0.125	1	OPC-B
Prpf4b	0.00186986049593168	0.207791072555	0.584	0.682	1	OPC-A
Abhd10	0.00187662161505305	0.0410701529989977	0.223	0.311	1	OPC-A
Tjp2	0.00187848924503754	0.000536893809875039	0.313	0.411	1	OPC-A
Clec16a	0.00188267484728658	0.0136651411801487	0.097	0.146	1	OPC-A
Sacs	0.0018864007832508	0.0094892193430578	0.131	0.188	1	OPC-A
Rapgef1	0.0018928384732473	0.0303780797941782	0.183	0.264	1	OPC-A
Tmem203	0.00190274465618351	0.0298381877217362	0.151	0.214	1	OPC-A
Btg3	0.00190547236430115	-0.00256169964565026	0.205	0.28	1	OPC-B
Epm2aip1	0.00191528202229148	0.156466819729163	0.334	0.325	1	OPC-A
Rgs7bp	0.00191620886736913	-0.0600188186240066	0.481	0.584	1	OPC-B
Rab2a	0.00191661803360875	0.112186665459019	0.745	0.805	1	OPC-A
Prkab1	0.00192021529616066	0.027456904269898	0.14	0.201	1	OPC-A
Wdr91	0.00192248636548292	0.00961174032577648	0.07	0.11	1	OPC-A
Gpr180	0.0019297965686108	0.143323595143258	0.253	0.227	1	OPC-A
Enoph1	0.00193368459820842	0.0392669724887333	0.159	0.226	1	OPC-A
Pde4a	0.00193487150720798	0.100714608528307	0.126	0.09	1	OPC-A
Nt5c3b	0.00193657715671847	0.0258590331074829	0.331	0.456	1	OPC-A
Akap8	0.00194846772035295	0.0363621453180368	0.263	0.365	1	OPC-A
Ppp1r13b	0.00195359198449021	0.00192757348833722	0.098	0.144	1	OPC-A
Cdc42ep1	0.00195403634573681	0.148104283211396	0.291	0.262	1	OPC-A
Tmem242	0.00195517048763863	0.0600551347979467	0.298	0.409	1	OPC-A
M6pr	0.00195837771680529	0.0442661060519371	0.479	0.634	1	OPC-A
Cdkl3	0.00196056606825444	0.0154035113591778	0.065	0.103	1	OPC-A
Ndufv1	0.00196141540456623	0.0123744086743074	0.567	0.731	1	OPC-A
Arrdc3	0.00196719289964547	0.0213953960465134	0.18	0.251	1	OPC-A
Kif3c	0.00198554162072162	0.0270219598079652	0.268	0.369	1	OPC-A
Alg14	0.00199359979463138	0.00483374611669041	0.225	0.305	1	OPC-A
Gmeb1	0.00200254628328675	0.0177482938888858	0.117	0.171	1	OPC-A
Rad50	0.00200379745084502	0.0222542896893913	0.175	0.244	1	OPC-A
Fis1	0.00201462870575371	0.123091026791205	0.814	0.898	1	OPC-A
3110056K07Rik	0.00202074012192211	0.106361639397389	0.159	0.124	1	OPC-A
Clcn5	0.00202093245287879	0.0790354987527989	0.135	0.097	1	OPC-A
Abcf3	0.00202486714404972	0.046448967048324	0.208	0.295	1	OPC-A
Gas6	0.00203695671323222	0.128965811352778	0.215	0.182	1	OPC-A
Orai2	0.00204217261243802	0.00686996321189746	0.094	0.14	1	OPC-A
Psmd10	0.00204238845787945	0.0467483895482132	0.245	0.341	1	OPC-A
Atpsckmt	0.00204521910711699	0.0234884060989937	0.194	0.267	1	OPC-A
Bex3	0.00204796626840945	0.0977236304694014	0.911	0.947	1	OPC-A
Faf2	0.00204965454394512	0.0236612784248476	0.318	0.432	1	OPC-A
Ttl	0.00206943228386984	0.00436605953433525	0.129	0.186	1	OPC-A
Gtf2ird1	0.00207251523844584	0.0118053080994493	0.12	0.174	1	OPC-A
1110038F14Rik	0.00208947201395278	0.190317402306128	0.495	0.534	1	OPC-A
Eml5	0.00209434251138783	0.10761318456708	0.156	0.12	1	OPC-A
Psmc3	0.0020944284428736	-0.00503380401565567	0.703	0.863	1	OPC-B
Blcap	0.00209838051241339	0.0619687267764089	0.314	0.43	1	OPC-A
Hexb	0.00209849944545077	0.218370283383782	0.375	0.369	1	OPC-A
Akr1b10	0.00210318102931039	0.128202801560782	0.194	0.157	1	OPC-A
Zbtb21	0.00211823140320479	0.0077659921789317	0.134	0.192	1	OPC-A
Vps18	0.00212002521535743	0.0046108821072933	0.082	0.125	1	OPC-A
Polr3a	0.00212257644062098	0.0155568518826717	0.078	0.121	1	OPC-A
Fam210a	0.00212391343162483	0.0133256137355904	0.169	0.238	1	OPC-A
Rida	0.00214099982127942	0.092579489523157	0.147	0.11	1	OPC-A
Ints6	0.00216277426347934	0.0191404268462757	0.216	0.299	1	OPC-A
Tm9sf2	0.00216903852620988	0.146682000927826	0.563	0.61	1	OPC-A
Gfod1	0.00216991840466541	0.0159163053097632	0.151	0.215	1	OPC-A
Arl3	0.00217177364740476	0.136518571355371	0.689	0.771	1	OPC-A
Tusc3	0.00217469375869981	0.0153782157386855	0.496	0.655	1	OPC-A
Avl9	0.0021783824547084	0.132984623180891	0.223	0.192	1	OPC-A
Agps	0.00218848786539288	0.027053133414685	0.171	0.242	1	OPC-A
Tradd	0.00219875811107135	0.0201169673727404	0.07	0.11	1	OPC-A
Dnajc17	0.00220967691047537	0.0364321932657969	0.162	0.231	1	OPC-A
Ddx19b	0.00221379065199249	-0.00694891853921921	0.072	0.111	1	OPC-B
Fam117b	0.00221631438195592	-0.0572378630159767	0.191	0.26	1	OPC-B
Lekr1	0.00221755613592466	0.0886780746765842	0.126	0.09	1	OPC-A
Gk	0.0022186355436028	0.00849349164474525	0.101	0.149	1	OPC-A
Vkorc1l1	0.00222967100248507	0.0168635855368301	0.218	0.298	1	OPC-A
Trim46	0.00224016799983194	0.00701917928149527	0.099	0.147	1	OPC-A
Tm2d1	0.0022455888218749	0.0164164858881716	0.534	0.697	1	OPC-A
Ints8	0.00224877384433738	0.0157333213952801	0.135	0.193	1	OPC-A
Dtx4	0.00224893802693758	0.0673512694931479	0.103	0.068	1	OPC-A
Tmx1	0.00225163147164934	-0.00937817645308314	0.488	0.634	1	OPC-B
Dazap2	0.00225494564094485	0.186180517358952	0.554	0.63	1	OPC-A
Cenpx	0.002265211396634	0.0107359156909769	0.437	0.57	1	OPC-A
Phf3	0.00228407474982427	0.182985057825959	0.436	0.446	1	OPC-A
Cep41	0.00229287498709113	-0.00453946449476821	0.087	0.13	1	OPC-B
Brap	0.00230001687608034	0.00469542226471184	0.149	0.21	1	OPC-A
Ufsp1	0.0023016821617108	0.0154555337597868	0.105	0.156	1	OPC-A
Socs4	0.00231266890906228	0.0107524310372123	0.208	0.285	1	OPC-A
Lypla1	0.00232628121979059	0.0471039239167902	0.205	0.29	1	OPC-A
Gramd1a	0.00232884188326042	0.0258554902684525	0.22	0.307	1	OPC-A
Atg9a	0.00233818135991916	0.135192368613974	0.222	0.195	1	OPC-A
Supt5	0.00235031966601874	0.0157068571075132	0.343	0.455	1	OPC-A
Dctn5	0.00235548572313399	0.051129824627931	0.24	0.335	1	OPC-A
Pde8b	0.00235721178277168	0.112745611546739	0.211	0.177	1	OPC-A
Mrpl14	0.00236081794208168	0.026434736024746	0.482	0.628	1	OPC-A
Cacfd1	0.00236287562765293	0.0500001589399172	0.225	0.314	1	OPC-A
Tlk2	0.00236878132049561	0.0190692045505502	0.181	0.254	1	OPC-A
Rpp25l	0.00237488317807765	0.1642133185543	0.462	0.492	1	OPC-A
Tap1	0.00237606601654643	-0.00276182339097793	0.074	0.113	1	OPC-B
Rgs3	0.00237871820708888	0.135076971071622	0.173	0.137	1	OPC-A
Pknox2	0.00238149504773691	0.0762856633924898	0.134	0.097	1	OPC-A
Zfp511	0.00238538563030769	0.0583044693644567	0.249	0.347	1	OPC-A
Cdkn2c	0.00238698141363891	0.00263139388008338	0.253	0.338	1	OPC-A
Syde1	0.00238762707062242	0.00096545102566617	0.103	0.151	1	OPC-A
B3galt1	0.00239900762402314	-0.00854602943681451	0.088	0.13	1	OPC-B
Fem1a	0.00240058902961434	0.0219606432824093	0.186	0.26	1	OPC-A
Agpat3	0.00240524625120505	0.160554497641579	0.433	0.459	1	OPC-A
Pwwp2a	0.00241000006475486	0.152135074012942	0.252	0.226	1	OPC-A
Lhfpl4	0.00241068916568198	0.108477700837151	0.161	0.125	1	OPC-A
A430005L14Rik	0.00242458202052392	0.036164897822807	0.244	0.339	1	OPC-A
Nt5dc3	0.00242506445015605	0.0280440496146914	0.171	0.241	1	OPC-A
Lss	0.00242725414281542	0.00539267041433744	0.198	0.271	1	OPC-A
Mcat	0.0024275499999272	0.0252916908856163	0.09	0.137	1	OPC-A
Smyd3	0.00243291211786241	0.0942756954666924	0.119	0.084	1	OPC-A
AU040320	0.00244976442099531	0.0160543444504629	0.138	0.198	1	OPC-A
Rnf214	0.00245377396950514	0.0237254409948607	0.186	0.26	1	OPC-A
Fkbp15	0.00246193817224362	0.0277703626417886	0.158	0.223	1	OPC-A
Hmgxb4	0.00246458382597124	0.0320927599089942	0.151	0.215	1	OPC-A
Pde4d	0.00246741874247983	0.154833601390852	0.216	0.188	1	OPC-A
Map1s	0.00247024157378169	0.037770012817512	0.213	0.295	1	OPC-A
Ldah	0.00247111753313453	0.154889567070753	0.288	0.269	1	OPC-A
Ogdh	0.00247295931437604	0.033541022964612	0.305	0.418	1	OPC-A
B3galnt2	0.00249744944019149	0.000561102892237014	0.077	0.117	1	OPC-A
Cyth3	0.00249840243714129	0.00191542794520427	0.097	0.143	1	OPC-A
Ppm1h	0.00251160715641514	0.0850583462461774	0.104	0.071	1	OPC-A
Atp11b	0.00251187194902413	0.139109277012783	0.296	0.272	1	OPC-A
Tango2	0.00252206889702217	0.0606320632926508	0.195	0.277	1	OPC-A
Skap2	0.00252263461365715	0.0144649020517844	0.441	0.602	1	OPC-A
Marchf7	0.00255552955011696	0.0106359154482499	0.369	0.481	1	OPC-A
Ube2a	0.00255735186720038	0.0155279279528368	0.496	0.651	1	OPC-A
Arrdc4	0.00256810149600304	0.0117002108121137	0.083	0.125	1	OPC-A
Bod1l	0.0025759781766839	0.185577879194408	0.404	0.416	1	OPC-A
Abcb1b	0.00258429957280802	0.001408135345263	0.097	0.142	1	OPC-A
Slc22a15	0.00258856603117969	0.161423461715112	0.28	0.264	1	OPC-A
D5Ertd579e	0.00259300701382909	0.173097998788714	0.335	0.339	1	OPC-A
Stam	0.00259572618905156	0.0195717851534271	0.288	0.381	1	OPC-A
Tonsl	0.00259577353959984	0.0252513629520846	0.094	0.139	1	OPC-A
Ephx4	0.00265457088977579	0.0929695367191266	0.103	0.07	1	OPC-A
Ring1	0.00268224351328315	0.187920514318785	0.304	0.289	1	OPC-A
Lmo1	0.00269603627661475	0.211082706167216	0.424	0.43	1	OPC-A
Scfd1	0.0027078448379664	0.0146146990909158	0.369	0.485	1	OPC-A
Cryzl2	0.00272131663616764	0.131846753616285	0.138	0.103	1	OPC-A
Ap2a2	0.00272512250137193	0.0133844752709584	0.384	0.503	1	OPC-A
Atp2c1	0.00273117928027674	0.160727036548764	0.398	0.402	1	OPC-A
Diaph1	0.00273162012960983	0.0177711401339631	0.218	0.298	1	OPC-A
Actr3b	0.00273622062731647	0.0153992845770514	0.152	0.214	1	OPC-A
Mier3	0.00275587010355806	0.0913854922362373	0.153	0.116	1	OPC-A
Zfp639	0.00275631294416731	0.0259671607172084	0.28	0.384	1	OPC-A
Spsb4	0.00275677589872356	0.0938679894314398	0.148	0.111	1	OPC-A
Gsap	0.00276694623156158	0.0531096077655779	0.271	0.372	1	OPC-A
Fbxo22	0.00277315009716034	0.0570321894282354	0.288	0.401	1	OPC-A
Ndp	0.00278377389503608	0.0902816437476062	0.109	0.075	1	OPC-A
Zmynd11	0.00278895176488098	0.148796605507813	0.45	0.461	1	OPC-A
Mllt1	0.00284143539469382	0.019012056644914	0.093	0.139	1	OPC-A
Jag1	0.00284480457183482	0.0944593943768784	0.163	0.126	1	OPC-A
Lrp8	0.00285282972902397	0.0131257666700818	0.209	0.285	1	OPC-A
E130307A14Rik	0.00286234122905344	0.118503555464093	0.194	0.161	1	OPC-A
Mtx1	0.0029010462390382	0.0416267530230782	0.315	0.429	1	OPC-A
Dhcr7	0.00290290455988728	0.0381522181378003	0.277	0.372	1	OPC-A
Ppp1r35	0.00294347540162596	0.039368347932034	0.308	0.424	1	OPC-A
Rtraf	0.00296036174207099	-0.0627164961399811	0.735	0.857	1	OPC-B
Mapkap1	0.00296357022660663	0.0517345623964804	0.32	0.448	1	OPC-A
Adck1	0.00297076958746785	0.0244803481941506	0.133	0.189	1	OPC-A
Tnfrsf21	0.00300095877275471	0.180053486337785	0.323	0.313	1	OPC-A
Snx27	0.003005103093778	0.157486719446045	0.463	0.488	1	OPC-A
Hmgb3	0.00301208710968047	-0.131751373839939	0.414	0.49	1	OPC-B
Glg1	0.00301841878859586	0.165976200869176	0.479	0.515	1	OPC-A
Pptc7	0.00302107922036111	0.0291447300413606	0.14	0.198	1	OPC-A
Phlpp2	0.00302805698012839	0.0868656603441432	0.147	0.112	1	OPC-A
Taf11	0.00303349799872526	0.0357996168155562	0.365	0.496	1	OPC-A
Mob3c	0.00303428843754387	0.0155756704785782	0.075	0.115	1	OPC-A
Psmb10	0.00306345413627092	0.0257352659511711	0.416	0.552	1	OPC-A
Psmd5	0.00306902037647303	0.0540758730598989	0.228	0.32	1	OPC-A
Tmem38b	0.00307341638426755	0.119329739819252	0.22	0.187	1	OPC-A
Srsf6	0.00307457401144316	-0.00305602486126866	0.602	0.755	1	OPC-B
Nsfl1c	0.00307772262870896	0.0171355790316455	0.494	0.66	1	OPC-A
Rbm27	0.0030791230357537	0.0131297276564014	0.316	0.42	1	OPC-A
Brd9	0.0030967289125908	0.192073237337741	0.441	0.474	1	OPC-A
Stx2	0.00311016316743039	0.00217750663175514	0.081	0.122	1	OPC-A
Ppp4r2	0.00314059749122367	-0.00388989034196202	0.358	0.476	1	OPC-B
Tst	0.00315632468688854	-0.0477966125938171	0.066	0.101	1	OPC-B
Rpap3	0.00315726915157186	0.0509408977827501	0.2	0.278	1	OPC-A
Grhpr	0.00316232726199252	0.117730214289322	0.267	0.232	1	OPC-A
Mtrex	0.00317701065007517	0.00658632210157573	0.214	0.29	1	OPC-A
Hira	0.00317793514240739	0.0222662274366221	0.137	0.195	1	OPC-A
Stau1	0.00318002319980558	0.0312957634005079	0.261	0.356	1	OPC-A
Fbxl19	0.0031953822579405	0.0120072191320165	0.075	0.115	1	OPC-A
Naa38	0.00321408280985751	0.156009503264341	0.554	0.573	1	OPC-A
Shisa6	0.00321572407499367	-0.00265672504770487	0.121	0.171	1	OPC-B
Irx3	0.00322337964460792	0.125298770758219	0.195	0.162	1	OPC-A
Sde2	0.00327554982099771	0.0375601581681618	0.307	0.411	1	OPC-A
Mccc2	0.00327781951357944	0.1212031603473	0.136	0.103	1	OPC-A
Hspa4l	0.00328169665868234	0.167362873322095	0.346	0.34	1	OPC-A
Pcdhb14	0.00328374749248111	0.0896152762392722	0.105	0.072	1	OPC-A
Usp15	0.00329351041019358	0.020865510373456	0.287	0.387	1	OPC-A
Atpaf2	0.00331872876681841	0.0411432012769567	0.134	0.192	1	OPC-A
Arl8b	0.00333437734258762	0.0213652674010375	0.476	0.633	1	OPC-A
Hmgn3	0.00333699195952092	0.117162433481068	0.704	0.741	1	OPC-A
Spryd4	0.00338068860467571	0.0126642348232466	0.083	0.125	1	OPC-A
Cnot8	0.003431237711767	0.0377266589271605	0.255	0.353	1	OPC-A
Mlph	0.00344596224752593	0.0114754972269576	0.101	0.148	1	OPC-A
Brat1	0.00344800903914524	0.0224244381080738	0.089	0.134	1	OPC-A
Slc6a6	0.00345921133086879	0.0436085990848671	0.333	0.447	1	OPC-A
Sez6l2	0.00346166404082766	0.103119568357413	0.139	0.104	1	OPC-A
Dnajc19	0.00350882842775937	0.0106302891285255	0.621	0.786	1	OPC-A
Sh3d19	0.00353016449757683	0.160980225884206	0.347	0.341	1	OPC-A
