"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","apoptotic process","GO:0006915","0.00026005729409346015","3.5849309606158757","1954","188","41","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031770,ENSMUSG00000023150,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000042675,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000021453"
"GO:BP","negative regulation of metabolic process","GO:0009892","0.00027519762908844906","3.560355311999895","3260","188","57","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000027447,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000022108,ENSMUSG00000038393,ENSMUSG00000026360,ENSMUSG00000031665,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000027947,ENSMUSG00000023150,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000030148,ENSMUSG00000022884,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000026288,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000016494,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000032265,ENSMUSG00000034957,ENSMUSG00000030256"
"GO:BP","regulation of cell differentiation","GO:0045595","0.0002773157450302688","3.5570254719813126","1660","188","37","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000052837,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000038872,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000045817,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000026288,ENSMUSG00000028859,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000023367,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000030256"
"GO:BP","positive regulation of molecular function","GO:0044093","0.0002793899726713958","3.553789184806044","1734","188","38","21354","ENSMUSG00000052684,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000030844,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000020377,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000026360,ENSMUSG00000033450,ENSMUSG00000026425,ENSMUSG00000038235,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000037405,ENSMUSG00000032870,ENSMUSG00000035697,ENSMUSG00000003032,ENSMUSG00000071042,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000041890,ENSMUSG00000028291,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453"
"GO:BP","positive regulation of RNA metabolic process","GO:0051254","0.0003052374390644606","3.51536219882365","1740","188","38","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000056708,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000031665,ENSMUSG00000024349,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000030557,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000025993,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000022462,ENSMUSG00000028291,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000034957"
"GO:BP","negative regulation of developmental process","GO:0051093","0.00032269320139406335","3.4912101843579353","1046","188","28","21354","ENSMUSG00000036353,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000018593,ENSMUSG00000030124,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000029810,ENSMUSG00000045817,ENSMUSG00000032010,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000023367,ENSMUSG00000064023,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","response to abiotic stimulus","GO:0009628","0.0003349784087427215","3.474983184802218","1180","188","30","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000038642,ENSMUSG00000038418,ENSMUSG00000056708,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000091971,ENSMUSG00000038235,ENSMUSG00000005360,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000090877,ENSMUSG00000000628,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000022462,ENSMUSG00000040723,ENSMUSG00000027806,ENSMUSG00000056917,ENSMUSG00000024521"
"GO:BP","regulation of cell motility","GO:2000145","0.00038980438471985265","3.409153280023614","991","188","27","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000022893"
"GO:BP","regulation of metabolic process","GO:0019222","0.00046979799807840724","3.328088838187092","6841","188","94","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000052160,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000022108,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000031665,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000026034,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000023150,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000027829,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000035686,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000030148,ENSMUSG00000022884,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000037876,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000016494,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000022433,ENSMUSG00000020032,ENSMUSG00000022462,ENSMUSG00000027806,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000032265,ENSMUSG00000034957,ENSMUSG00000030256"
"GO:BP","regulation of biological quality","GO:0065008","0.00048376034865662995","3.3153697313965007","3934","188","64","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054675,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000028976,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000047250,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000037926,ENSMUSG00000001270,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000032434,ENSMUSG00000038235,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000032010,ENSMUSG00000053580,ENSMUSG00000032089,ENSMUSG00000034792,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000039206,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000048490,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000051212,ENSMUSG00000042328,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000041890,ENSMUSG00000029098,ENSMUSG00000032265,ENSMUSG00000034957,ENSMUSG00000034723"
"GO:BP","regulation of cell migration","GO:0030334","0.0005054363118452149","3.2963335604621844","940","188","26","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000022893"
"GO:BP","positive regulation of catalytic activity","GO:0043085","0.0006641342913786679","3.177744095168398","1357","188","32","21354","ENSMUSG00000052684,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000040435,ENSMUSG00000037706,ENSMUSG00000030844,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000020377,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000026360,ENSMUSG00000033450,ENSMUSG00000026425,ENSMUSG00000038235,ENSMUSG00000027947,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000036478,ENSMUSG00000037405,ENSMUSG00000032870,ENSMUSG00000035697,ENSMUSG00000003032,ENSMUSG00000071042,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000041890,ENSMUSG00000028291,ENSMUSG00000024235,ENSMUSG00000021453"
"GO:BP","regulation of apoptotic process","GO:0042981","0.0007513886181837877","3.124135387789287","1580","188","35","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000031770,ENSMUSG00000023150,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000021453"
"GO:BP","regulation of hemopoiesis","GO:1903706","0.0007678900749613433","3.114700945664551","387","188","16","21354","ENSMUSG00000052684,ENSMUSG00000021250,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000044786,ENSMUSG00000005583,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000045817,ENSMUSG00000026288,ENSMUSG00000028859,ENSMUSG00000025880,ENSMUSG00000023367,ENSMUSG00000041417,ENSMUSG00000048546"
"GO:BP","multicellular organismal process","GO:0032501","0.0008919536038940445","3.049657735418543","8531","188","109","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000029343,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000064373,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052837,ENSMUSG00000028976,ENSMUSG00000052160,ENSMUSG00000031785,ENSMUSG00000030737,ENSMUSG00000026473,ENSMUSG00000069662,ENSMUSG00000047250,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000005142,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000026425,ENSMUSG00000029919,ENSMUSG00000031665,ENSMUSG00000029810,ENSMUSG00000001270,ENSMUSG00000029204,ENSMUSG00000035133,ENSMUSG00000038235,ENSMUSG00000045672,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000053580,ENSMUSG00000030148,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000028859,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000023367,ENSMUSG00000029344,ENSMUSG00000037876,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000042328,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000022433,ENSMUSG00000019970,ENSMUSG00000066975,ENSMUSG00000022462,ENSMUSG00000040723,ENSMUSG00000041890,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","osteoclast differentiation","GO:0030316","0.0008983522390306922","3.046553345434037","106","188","9","21354","ENSMUSG00000021250,ENSMUSG00000024621,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000032554,ENSMUSG00000026288,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000048546"
"GO:BP","regulation of locomotion","GO:0040012","0.0009528948866220164","3.020955003535612","1037","188","27","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000022893"
"GO:BP","regulation of angiogenesis","GO:0045765","0.0010955932211816639","2.9603506635415746","302","188","14","21354","ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052336,ENSMUSG00000026473,ENSMUSG00000055148,ENSMUSG00000045730,ENSMUSG00000036478,ENSMUSG00000000628,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000022893"
"GO:BP","negative regulation of cytokine production","GO:0001818","0.0011098570907767454","2.954732938945539","258","188","13","21354","ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000028581,ENSMUSG00000055148,ENSMUSG00000014361,ENSMUSG00000030148,ENSMUSG00000020181,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000016494,ENSMUSG00000003032"
"GO:BP","response to organic cyclic compound","GO:0014070","0.001148687831296673","2.9397979796366625","1047","188","27","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000018593,ENSMUSG00000044786,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000036362,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000079227,ENSMUSG00000024349,ENSMUSG00000045817,ENSMUSG00000071076,ENSMUSG00000034792,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000034957"
"GO:BP","regulation of vasculature development","GO:1901342","0.0013337593445796186","2.8749225248044765","307","188","14","21354","ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000052336,ENSMUSG00000026473,ENSMUSG00000055148,ENSMUSG00000045730,ENSMUSG00000036478,ENSMUSG00000000628,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000022893"
"GO:BP","locomotion","GO:0040011","0.001333969327562723","2.8748541561941328","1845","188","38","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000029581,ENSMUSG00000053560,ENSMUSG00000007613,ENSMUSG00000079227,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000018381,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000098112,ENSMUSG00000014361,ENSMUSG00000020181,ENSMUSG00000037405,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000000753,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000041112,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","anatomical structure morphogenesis","GO:0009653","0.0013683762030530467","2.863794487083155","2730","188","49","21354","ENSMUSG00000052684,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000052336,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026425,ENSMUSG00000031665,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000045672,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000073412,ENSMUSG00000053580,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000025993,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000037876,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000019970,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","cellular response to stimulus","GO:0051716","0.0014396552709618612","2.8417414883507712","8382","188","107","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000040229,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000028976,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000047250,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000036908,ENSMUSG00000030844,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000056708,ENSMUSG00000036362,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000020377,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000033450,ENSMUSG00000026425,ENSMUSG00000031665,ENSMUSG00000022747,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000035133,ENSMUSG00000038235,ENSMUSG00000027508,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000023150,ENSMUSG00000098112,ENSMUSG00000018008,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000017677,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000003541,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000042675,ENSMUSG00000022884,ENSMUSG00000034792,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000028859,ENSMUSG00000038607,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000035697,ENSMUSG00000003032,ENSMUSG00000071042,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000028214,ENSMUSG00000041112,ENSMUSG00000019970,ENSMUSG00000020032,ENSMUSG00000022462,ENSMUSG00000040723,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000038608,ENSMUSG00000046688,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000034957"
"GO:BP","myeloid leukocyte differentiation","GO:0002573","0.0015409289188611911","2.8122173942850472","223","188","12","21354","ENSMUSG00000052684,ENSMUSG00000021250,ENSMUSG00000024621,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000026288,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000048546,ENSMUSG00000034957"
"GO:BP","myeloid cell differentiation","GO:0030099","0.0015481598733567894","2.8101841931805676","408","188","16","21354","ENSMUSG00000052684,ENSMUSG00000021250,ENSMUSG00000024621,ENSMUSG00000044786,ENSMUSG00000052837,ENSMUSG00000037706,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000026288,ENSMUSG00000028859,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000048546,ENSMUSG00000034957"
