"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","pct.diff","ensembl"
"1008",9.63628553683621e-17,0.253497830389993,0.695,0.652,3.19703045255615e-12,"IFN-Myeloid","Slc15a3",0.0429999999999999,"ENSMUSG00000024737"
"1009",1.77900095164693e-16,0.251042550742791,0.582,0.493,5.90219145727902e-12,"IFN-Myeloid","Lst1",0.089,"ENSMUSG00000073412"
"1010",5.37217876152017e-16,0.325043376594515,0.476,0.384,1.78232774770955e-11,"IFN-Myeloid","Zfas1",0.092,"ENSMUSG00000074578"
"1011",7.00061148310493e-16,0.352842227285321,0.425,0.356,2.32259287174972e-11,"IFN-Myeloid","Sppl2a",0.069,"ENSMUSG00000027366"
"1012",2.84425910381687e-15,0.348447236802708,0.255,0.17,9.43639842873323e-11,"IFN-Myeloid","Cox6a2",0.085,"ENSMUSG00000030785"
"1013",3.04089470968326e-15,0.279768046949574,0.701,0.611,1.00887763783162e-10,"IFN-Myeloid","Egr1",0.09,"ENSMUSG00000038418"
"1014",1.3695452610903e-14,0.437586291371374,0.336,0.253,4.54374031271928e-10,"IFN-Myeloid","AW112010",0.083,"ENSMUSG00000075010"
"1015",1.55972221120583e-14,0.449708671833215,0.869,0.858,5.17469038011759e-10,"IFN-Myeloid","Ccl3",0.011,"ENSMUSG00000000982"
"1016",2.6183734205561e-13,0.374381450080333,0.636,0.553,8.68697749737896e-09,"IFN-Myeloid","Klf2",0.083,"ENSMUSG00000055148"
"1017",1.14112051772684e-11,0.269567016597229,0.434,0.368,3.78589554166232e-07,"IFN-Myeloid","Ms4a6b",0.066,"ENSMUSG00000024677"
"1018",5.21964244032216e-11,0.604298047738748,0.463,0.403,1.73172077242568e-06,"IFN-Myeloid","Hspa1a",0.06,"ENSMUSG00000091971"
"1019",1.02527439727261e-09,0.277904582158815,0.513,0.457,3.40155286783134e-05,"IFN-Myeloid","Cst7",0.056,"ENSMUSG00000068129"
"1020",2.19818369989847e-09,0.264908567304524,0.452,0.403,7.29291406115316e-05,"IFN-Myeloid","Peli1",0.049,"ENSMUSG00000020134"
"1021",2.39893829407268e-09,0.289544849751823,0.204,0.145,7.95895757824492e-05,"IFN-Myeloid","Pik3ap1",0.059,"ENSMUSG00000025017"
"1022",4.60142238999192e-09,0.266994284942991,0.653,0.606,0.000152661390632762,"IFN-Myeloid","Ms4a6c",0.047,"ENSMUSG00000079419"
"1023",1.96960941310791e-08,0.298485381018219,0.558,0.492,0.000653457314986812,"IFN-Myeloid","Ccl2",0.0660000000000001,"ENSMUSG00000035385"
"1024",1.74498065018917e-07,0.376440040010848,0.472,0.426,0.00578932230313261,"IFN-Myeloid","Cd74",0.046,"ENSMUSG00000024610"
"1025",6.81392591819419e-05,0.309882368245728,0.336,0.314,1,"IFN-Myeloid","Ccnd1",0.022,"ENSMUSG00000070348"
"1026",0.00064818611026348,0.280447332500782,0.164,0.131,1,"IFN-Myeloid","G530011O06Rik",0.033,"ENSMUSG00000072844"
"1027",0.00105974196018859,0.413679967862652,0.419,0.395,1,"IFN-Myeloid","S100a8",0.024,"ENSMUSG00000056054"
