"Pair_name","Score","pval","adj_pval","Ligand_cell","Receptor_cell","split.by","Ligand","Receptor","Ligand_avgExp","Receptor_avgExp","Ligand_pct","Receptor_pct","Cell_pair","LR_pair","Ligand_cell_pct","Receptor_cell_pct"
"Osm_Lifr",0.824667111220381,0.0629999999999999,0.504,"Macrophage-A","Astroependymal","Uninjured","Osm","Lifr",1.5390845677113,0.110249654729459,1,0.167,"Macrophage-A_Astroependymal","Osm_Lifr",0,1.1
"Osm_Lifr",0.0551248273647293,0.757,1,"Macrophage-B","Astroependymal","Uninjured","Osm","Lifr",0,0.110249654729459,0,0.167,"Macrophage-B_Astroependymal","Osm_Lifr",0.1,1.1
"Osm_Lifr",0.197909285276103,0.63,1,"H-Microglia","Astroependymal","Uninjured","Osm","Lifr",0.285568915822748,0.110249654729459,0.234,0.167,"H-Microglia_Astroependymal","Osm_Lifr",28.5,1.1
"Osm_Lifr",0.246888780915566,0.211,1,"DAM-A","Astroependymal","Uninjured","Osm","Lifr",0.383527907101673,0.110249654729459,0.345,0.167,"DAM-A_Astroependymal","Osm_Lifr",8.1,1.1
"Osm_Lifr",0.14113704833924,0.955,1,"DAM-B","Astroependymal","Uninjured","Osm","Lifr",0.172024441949021,0.110249654729459,0.177,0.167,"DAM-B_Astroependymal","Osm_Lifr",3.8,1.1
"Osm_Lifr",0.14944400733531,0.768,1,"DAM-C","Astroependymal","Uninjured","Osm","Lifr",0.188638359941162,0.110249654729459,0.056,0.167,"DAM-C_Astroependymal","Osm_Lifr",1.1,1.1
"Osm_Lifr",0.0551248273647293,1,1,"Fibroblast","Astroependymal","Uninjured","Osm","Lifr",0,0.110249654729459,0,0.167,"Fibroblast_Astroependymal","Osm_Lifr",6.8,1.1
"Osm_Lifr",0.0551248273647293,0.986,1,"Astroependymal","Astroependymal","Uninjured","Osm","Lifr",0,0.110249654729459,0,0.167,"Astroependymal_Astroependymal","Osm_Lifr",1.1,1.1
"Osm_Lifr",0.0558365740607166,1,1,"OPC-A","Astroependymal","Uninjured","Osm","Lifr",0.0014234933919746,0.110249654729459,0.001,0.167,"OPC-A_Astroependymal","Osm_Lifr",36.8,1.1
"Osm_Lifr",0.0551248273647293,0.691,1,"OPC-B","Astroependymal","Uninjured","Osm","Lifr",0,0.110249654729459,0,0.167,"OPC-B_Astroependymal","Osm_Lifr",0.3,1.1
"Osm_Lifr",0.383238152263396,0.00900000000000001,0.999,"Monocyte","Astrocyte","Uninjured","Osm","Lifr",0.301028843080858,0.465447461445935,0.276,0.393,"Monocyte_Astrocyte","Osm_Lifr",1,11.2
"Osm_Lifr",1.00226601457862,0.034,0.257,"Macrophage-A","Astrocyte","Uninjured","Osm","Lifr",1.5390845677113,0.465447461445935,1,0.393,"Macrophage-A_Astrocyte","Osm_Lifr",0,11.2
"Osm_Lifr",0.232723730722967,0.391,1,"Macrophage-B","Astrocyte","Uninjured","Osm","Lifr",0,0.465447461445935,0,0.393,"Macrophage-B_Astrocyte","Osm_Lifr",0.1,11.2
"Osm_Lifr",0.375508188634341,0,0.999,"H-Microglia","Astrocyte","Uninjured","Osm","Lifr",0.285568915822748,0.465447461445935,0.234,0.393,"H-Microglia_Astrocyte","Osm_Lifr",28.5,11.2
"Osm_Lifr",0.424487684273804,0,0.995,"DAM-A","Astrocyte","Uninjured","Osm","Lifr",0.383527907101673,0.465447461445935,0.345,0.393,"DAM-A_Astrocyte","Osm_Lifr",8.1,11.2
"Osm_Lifr",0.318735951697478,0.001,1,"DAM-B","Astrocyte","Uninjured","Osm","Lifr",0.172024441949021,0.465447461445935,0.177,0.393,"DAM-B_Astrocyte","Osm_Lifr",3.8,11.2
"Osm_Lifr",0.327042910693548,0.092,1,"DAM-C","Astrocyte","Uninjured","Osm","Lifr",0.188638359941162,0.465447461445935,0.056,0.393,"DAM-C_Astrocyte","Osm_Lifr",1.1,11.2
"Osm_Lifr",0.232723730722967,0.341,1,"Fibroblast","Astrocyte","Uninjured","Osm","Lifr",0,0.465447461445935,0,0.393,"Fibroblast_Astrocyte","Osm_Lifr",6.8,11.2
"Osm_Lifr",0.232723730722967,0.354,1,"Astroependymal","Astrocyte","Uninjured","Osm","Lifr",0,0.465447461445935,0,0.393,"Astroependymal_Astrocyte","Osm_Lifr",1.1,11.2
"Osm_Lifr",0.233435477418955,0.192,1,"OPC-A","Astrocyte","Uninjured","Osm","Lifr",0.0014234933919746,0.465447461445935,0.001,0.393,"OPC-A_Astrocyte","Osm_Lifr",36.8,11.2
"Osm_Lifr",0.232723730722967,0.364,1,"OPC-B","Astrocyte","Uninjured","Osm","Lifr",0,0.465447461445935,0,0.393,"OPC-B_Astrocyte","Osm_Lifr",0.3,11.2
"Osm_Lifr",0.387290772361782,0.004,0.999,"Monocyte","OPC-A","Uninjured","Osm","Lifr",0.301028843080858,0.473552701642705,0.276,0.508,"Monocyte_OPC-A","Osm_Lifr",1,36.8
"Osm_Lifr",1.006318634677,0.048,0.255,"Macrophage-A","OPC-A","Uninjured","Osm","Lifr",1.5390845677113,0.473552701642705,1,0.508,"Macrophage-A_OPC-A","Osm_Lifr",0,36.8
"Osm_Lifr",0.236776350821353,0.38,1,"Macrophage-B","OPC-A","Uninjured","Osm","Lifr",0,0.473552701642705,0,0.508,"Macrophage-B_OPC-A","Osm_Lifr",0.1,36.8
"Osm_Lifr",0.379560808732727,0,0.999,"H-Microglia","OPC-A","Uninjured","Osm","Lifr",0.285568915822748,0.473552701642705,0.234,0.508,"H-Microglia_OPC-A","Osm_Lifr",28.5,36.8
"Osm_Lifr",0.428540304372189,0,0.994,"DAM-A","OPC-A","Uninjured","Osm","Lifr",0.383527907101673,0.473552701642705,0.345,0.508,"DAM-A_OPC-A","Osm_Lifr",8.1,36.8
"Osm_Lifr",0.322788571795863,0,1,"DAM-B","OPC-A","Uninjured","Osm","Lifr",0.172024441949021,0.473552701642705,0.177,0.508,"DAM-B_OPC-A","Osm_Lifr",3.8,36.8
"Osm_Lifr",0.331095530791934,0.082,1,"DAM-C","OPC-A","Uninjured","Osm","Lifr",0.188638359941162,0.473552701642705,0.056,0.508,"DAM-C_OPC-A","Osm_Lifr",1.1,36.8
"Osm_Lifr",0.236776350821353,0.311,1,"Fibroblast","OPC-A","Uninjured","Osm","Lifr",0,0.473552701642705,0,0.508,"Fibroblast_OPC-A","Osm_Lifr",6.8,36.8
"Osm_Lifr",0.236776350821353,0.374,1,"Astroependymal","OPC-A","Uninjured","Osm","Lifr",0,0.473552701642705,0,0.508,"Astroependymal_OPC-A","Osm_Lifr",1.1,36.8
"Osm_Lifr",0.23748809751734,0.0610000000000001,1,"OPC-A","OPC-A","Uninjured","Osm","Lifr",0.0014234933919746,0.473552701642705,0.001,0.508,"OPC-A_OPC-A","Osm_Lifr",36.8,36.8
"Osm_Lifr",0.236776350821353,0.383,1,"OPC-B","OPC-A","Uninjured","Osm","Lifr",0,0.473552701642705,0,0.508,"OPC-B_OPC-A","Osm_Lifr",0.3,36.8
"Osm_Lifr",0.150514421540429,0.646,1,"Monocyte","OPC-B","Uninjured","Osm","Lifr",0.301028843080858,0,0.276,0,"Monocyte_OPC-B","Osm_Lifr",1,0.3
"Osm_Lifr",0.769542283855651,0.083,0.6,"Macrophage-A","OPC-B","Uninjured","Osm","Lifr",1.5390845677113,0,1,0,"Macrophage-A_OPC-B","Osm_Lifr",0,0.3
"Osm_Lifr",0,0.674,1,"Macrophage-B","OPC-B","Uninjured","Osm","Lifr",0,0,0,0,"Macrophage-B_OPC-B","Osm_Lifr",0.1,0.3
"Osm_Lifr",0.142784457911374,0.998,1,"H-Microglia","OPC-B","Uninjured","Osm","Lifr",0.285568915822748,0,0.234,0,"H-Microglia_OPC-B","Osm_Lifr",28.5,0.3
"Osm_Lifr",0.191763953550836,0.243,1,"DAM-A","OPC-B","Uninjured","Osm","Lifr",0.383527907101673,0,0.345,0,"DAM-A_OPC-B","Osm_Lifr",8.1,0.3
"Osm_Lifr",0.0860122209745107,0.998,1,"DAM-B","OPC-B","Uninjured","Osm","Lifr",0.172024441949021,0,0.177,0,"DAM-B_OPC-B","Osm_Lifr",3.8,0.3
"Osm_Lifr",0.0943191799705808,0.851,1,"DAM-C","OPC-B","Uninjured","Osm","Lifr",0.188638359941162,0,0.056,0,"DAM-C_OPC-B","Osm_Lifr",1.1,0.3
"Osm_Lifr",0,1,1,"Fibroblast","OPC-B","Uninjured","Osm","Lifr",0,0,0,0,"Fibroblast_OPC-B","Osm_Lifr",6.8,0.3
"Osm_Lifr",0,0.997,1,"Astroependymal","OPC-B","Uninjured","Osm","Lifr",0,0,0,0,"Astroependymal_OPC-B","Osm_Lifr",1.1,0.3
"Osm_Lifr",0.000711746695987301,1,1,"OPC-A","OPC-B","Uninjured","Osm","Lifr",0.0014234933919746,0,0.001,0,"OPC-A_OPC-B","Osm_Lifr",36.8,0.3
"Osm_Lifr",0,0.566,1,"OPC-B","OPC-B","Uninjured","Osm","Lifr",0,0,0,0,"OPC-B_OPC-B","Osm_Lifr",0.3,0.3
"Osm_Lifr",0.320122373921962,0.039,1,"Monocyte","Oligodendrocyte","Uninjured","Osm","Lifr",0.301028843080858,0.339215904763065,0.276,0.423,"Monocyte_Oligodendrocyte","Osm_Lifr",1,28.5
"Osm_Lifr",0.939150236237184,0.039,0.325,"Macrophage-A","Oligodendrocyte","Uninjured","Osm","Lifr",1.5390845677113,0.339215904763065,1,0.423,"Macrophage-A_Oligodendrocyte","Osm_Lifr",0,28.5
"Osm_Lifr",0.169607952381533,0.506,1,"Macrophage-B","Oligodendrocyte","Uninjured","Osm","Lifr",0,0.339215904763065,0,0.423,"Macrophage-B_Oligodendrocyte","Osm_Lifr",0.1,28.5
"Osm_Lifr",0.312392410292907,0,1,"H-Microglia","Oligodendrocyte","Uninjured","Osm","Lifr",0.285568915822748,0.339215904763065,0.234,0.423,"H-Microglia_Oligodendrocyte","Osm_Lifr",28.5,28.5
"Osm_Lifr",0.361371905932369,0,0.999,"DAM-A","Oligodendrocyte","Uninjured","Osm","Lifr",0.383527907101673,0.339215904763065,0.345,0.423,"DAM-A_Oligodendrocyte","Osm_Lifr",8.1,28.5
"Osm_Lifr",0.255620173356043,0.082,1,"DAM-B","Oligodendrocyte","Uninjured","Osm","Lifr",0.172024441949021,0.339215904763065,0.177,0.423,"DAM-B_Oligodendrocyte","Osm_Lifr",3.8,28.5
"Osm_Lifr",0.263927132352114,0.226,1,"DAM-C","Oligodendrocyte","Uninjured","Osm","Lifr",0.188638359941162,0.339215904763065,0.056,0.423,"DAM-C_Oligodendrocyte","Osm_Lifr",1.1,28.5
"Osm_Lifr",0.169607952381533,0.861,1,"Fibroblast","Oligodendrocyte","Uninjured","Osm","Lifr",0,0.339215904763065,0,0.423,"Fibroblast_Oligodendrocyte","Osm_Lifr",6.8,28.5
"Osm_Lifr",0.169607952381533,0.701,1,"Astroependymal","Oligodendrocyte","Uninjured","Osm","Lifr",0,0.339215904763065,0,0.423,"Astroependymal_Oligodendrocyte","Osm_Lifr",1.1,28.5
"Osm_Lifr",0.17031969907752,0.998,1,"OPC-A","Oligodendrocyte","Uninjured","Osm","Lifr",0.0014234933919746,0.339215904763065,0.001,0.423,"OPC-A_Oligodendrocyte","Osm_Lifr",36.8,28.5
"Osm_Lifr",0.169607952381533,0.422,1,"OPC-B","Oligodendrocyte","Uninjured","Osm","Lifr",0,0.339215904763065,0,0.423,"OPC-B_Oligodendrocyte","Osm_Lifr",0.3,28.5
"Osm_Osmr",0.926465693871087,0,0.362,"Monocyte","Pericyte","1dpi","Osm","Osmr",0.974961175640229,0.877970212101945,0.536,0.52,"Monocyte_Pericyte","Osm_Osmr",57.4,44
"Osm_Osmr",0.885011573454767,0,0.43,"Macrophage-A","Pericyte","1dpi","Osm","Osmr",0.892052934807589,0.877970212101945,0.522,0.52,"Macrophage-A_Pericyte","Osm_Osmr",22.5,44
"Osm_Osmr",0.85145254753466,0,0.485,"Macrophage-B","Pericyte","1dpi","Osm","Osmr",0.824934882967374,0.877970212101945,0.453,0.52,"Macrophage-B_Pericyte","Osm_Osmr",1.7,44
"Osm_Osmr",0.784203142500999,0,0.603,"H-Microglia","Pericyte","1dpi","Osm","Osmr",0.690436072900052,0.877970212101945,0.515,0.52,"H-Microglia_Pericyte","Osm_Osmr",17.3,44
"Osm_Osmr",0.829098872287039,0,0.521,"DAM-A","Pericyte","1dpi","Osm","Osmr",0.780227532472132,0.877970212101945,0.623,0.52,"DAM-A_Pericyte","Osm_Osmr",22.4,44
"Osm_Osmr",0.6767982847247,0,0.777,"DAM-B","Pericyte","1dpi","Osm","Osmr",0.475626357347456,0.877970212101945,0.419,0.52,"DAM-B_Pericyte","Osm_Osmr",42.6,44
"Osm_Osmr",0.704571217180524,0,0.726,"DAM-C","Pericyte","1dpi","Osm","Osmr",0.531172222259103,0.877970212101945,0.473,0.52,"DAM-C_Pericyte","Osm_Osmr",42.1,44
"Osm_Osmr",0.453712295809455,0,0.989,"Fibroblast","Pericyte","1dpi","Osm","Osmr",0.0294543795169652,0.877970212101945,0.033,0.52,"Fibroblast_Pericyte","Osm_Osmr",40,44
"Osm_Osmr",0.449907137407072,0,0.989,"Astroependymal","Pericyte","1dpi","Osm","Osmr",0.0218440627121981,0.877970212101945,0.034,0.52,"Astroependymal_Pericyte","Osm_Osmr",79.7,44
"Osm_Osmr",0.451557438637395,0,0.989,"OPC-A","Pericyte","1dpi","Osm","Osmr",0.025144665172844,0.877970212101945,0.039,0.52,"OPC-A_Pericyte","Osm_Osmr",28.4,44
"Osm_Osmr",0.449134028533835,0,0.99,"OPC-B","Pericyte","1dpi","Osm","Osmr",0.0202978449657245,0.877970212101945,0.033,0.52,"OPC-B_Pericyte","Osm_Osmr",69.8,44
"Osm_Osmr",0.728511570475526,0,0.676,"Monocyte","Fibroblast","1dpi","Osm","Osmr",0.974961175640229,0.482061965310824,0.536,0.463,"Monocyte_Fibroblast","Osm_Osmr",57.4,40
"Osm_Osmr",0.687057450059206,0,0.76,"Macrophage-A","Fibroblast","1dpi","Osm","Osmr",0.892052934807589,0.482061965310824,0.522,0.463,"Macrophage-A_Fibroblast","Osm_Osmr",22.5,40
"Osm_Osmr",0.653498424139099,0,0.818,"Macrophage-B","Fibroblast","1dpi","Osm","Osmr",0.824934882967374,0.482061965310824,0.453,0.463,"Macrophage-B_Fibroblast","Osm_Osmr",1.7,40
"Osm_Osmr",0.586249019105438,0,0.898,"H-Microglia","Fibroblast","1dpi","Osm","Osmr",0.690436072900052,0.482061965310824,0.515,0.463,"H-Microglia_Fibroblast","Osm_Osmr",17.3,40
"Osm_Osmr",0.631144748891478,0,0.848,"DAM-A","Fibroblast","1dpi","Osm","Osmr",0.780227532472132,0.482061965310824,0.623,0.463,"DAM-A_Fibroblast","Osm_Osmr",22.4,40
"Osm_Osmr",0.47884416132914,0,0.983,"DAM-B","Fibroblast","1dpi","Osm","Osmr",0.475626357347456,0.482061965310824,0.419,0.463,"DAM-B_Fibroblast","Osm_Osmr",42.6,40
"Osm_Osmr",0.506617093784963,0,0.972,"DAM-C","Fibroblast","1dpi","Osm","Osmr",0.531172222259103,0.482061965310824,0.473,0.463,"DAM-C_Fibroblast","Osm_Osmr",42.1,40
"Osm_Osmr",0.255758172413894,0.043,1,"Fibroblast","Fibroblast","1dpi","Osm","Osmr",0.0294543795169652,0.482061965310824,0.033,0.463,"Fibroblast_Fibroblast","Osm_Osmr",40,40
"Osm_Osmr",0.251953014011511,0.011,1,"Astroependymal","Fibroblast","1dpi","Osm","Osmr",0.0218440627121981,0.482061965310824,0.034,0.463,"Astroependymal_Fibroblast","Osm_Osmr",79.7,40
"Osm_Osmr",0.253603315241834,0.03,1,"OPC-A","Fibroblast","1dpi","Osm","Osmr",0.025144665172844,0.482061965310824,0.039,0.463,"OPC-A_Fibroblast","Osm_Osmr",28.4,40
"Osm_Osmr",0.251179905138274,0.045,1,"OPC-B","Fibroblast","1dpi","Osm","Osmr",0.0202978449657245,0.482061965310824,0.033,0.463,"OPC-B_Fibroblast","Osm_Osmr",69.8,40
"Osm_Osmr",0.649567953912971,0,0.825,"Monocyte","Astroependymal","1dpi","Osm","Osmr",0.974961175640229,0.324174732185714,0.536,0.417,"Monocyte_Astroependymal","Osm_Osmr",57.4,79.7
"Osm_Osmr",0.608113833496651,0,0.875,"Macrophage-A","Astroependymal","1dpi","Osm","Osmr",0.892052934807589,0.324174732185714,0.522,0.417,"Macrophage-A_Astroependymal","Osm_Osmr",22.5,79.7
"Osm_Osmr",0.574554807576544,0,0.913,"Macrophage-B","Astroependymal","1dpi","Osm","Osmr",0.824934882967374,0.324174732185714,0.453,0.417,"Macrophage-B_Astroependymal","Osm_Osmr",1.7,79.7
"Osm_Osmr",0.507305402542883,0,0.972,"H-Microglia","Astroependymal","1dpi","Osm","Osmr",0.690436072900052,0.324174732185714,0.515,0.417,"H-Microglia_Astroependymal","Osm_Osmr",17.3,79.7
"Osm_Osmr",0.552201132328923,0,0.936,"DAM-A","Astroependymal","1dpi","Osm","Osmr",0.780227532472132,0.324174732185714,0.623,0.417,"DAM-A_Astroependymal","Osm_Osmr",22.4,79.7
"Osm_Osmr",0.399900544766585,0,0.998,"DAM-B","Astroependymal","1dpi","Osm","Osmr",0.475626357347456,0.324174732185714,0.419,0.417,"DAM-B_Astroependymal","Osm_Osmr",42.6,79.7
"Osm_Osmr",0.427673477222408,0,0.996,"DAM-C","Astroependymal","1dpi","Osm","Osmr",0.531172222259103,0.324174732185714,0.473,0.417,"DAM-C_Astroependymal","Osm_Osmr",42.1,79.7
"Osm_Osmr",0.17681455585134,0.998,1,"Fibroblast","Astroependymal","1dpi","Osm","Osmr",0.0294543795169652,0.324174732185714,0.033,0.417,"Fibroblast_Astroependymal","Osm_Osmr",40,79.7
"Osm_Osmr",0.173009397448956,1,1,"Astroependymal","Astroependymal","1dpi","Osm","Osmr",0.0218440627121981,0.324174732185714,0.034,0.417,"Astroependymal_Astroependymal","Osm_Osmr",79.7,79.7
"Osm_Osmr",0.174659698679279,1,1,"OPC-A","Astroependymal","1dpi","Osm","Osmr",0.025144665172844,0.324174732185714,0.039,0.417,"OPC-A_Astroependymal","Osm_Osmr",28.4,79.7
"Osm_Osmr",0.172236288575719,1,1,"OPC-B","Astroependymal","1dpi","Osm","Osmr",0.0202978449657245,0.324174732185714,0.033,0.417,"OPC-B_Astroependymal","Osm_Osmr",69.8,79.7
"Osm_Osmr",0.914049690784144,0,0.379,"Monocyte","Astrocyte","1dpi","Osm","Osmr",0.974961175640229,0.853138205928059,0.536,0.597,"Monocyte_Astrocyte","Osm_Osmr",57.4,55.8
"Osm_Osmr",0.872595570367824,0,0.45,"Macrophage-A","Astrocyte","1dpi","Osm","Osmr",0.892052934807589,0.853138205928059,0.522,0.597,"Macrophage-A_Astrocyte","Osm_Osmr",22.5,55.8
"Osm_Osmr",0.839036544447716,0,0.505,"Macrophage-B","Astrocyte","1dpi","Osm","Osmr",0.824934882967374,0.853138205928059,0.453,0.597,"Macrophage-B_Astrocyte","Osm_Osmr",1.7,55.8
"Osm_Osmr",0.771787139414055,0,0.622,"H-Microglia","Astrocyte","1dpi","Osm","Osmr",0.690436072900052,0.853138205928059,0.515,0.597,"H-Microglia_Astrocyte","Osm_Osmr",17.3,55.8
"Osm_Osmr",0.816682869200096,0,0.538,"DAM-A","Astrocyte","1dpi","Osm","Osmr",0.780227532472132,0.853138205928059,0.623,0.597,"DAM-A_Astrocyte","Osm_Osmr",22.4,55.8
"Osm_Osmr",0.664382281637757,0,0.798,"DAM-B","Astrocyte","1dpi","Osm","Osmr",0.475626357347456,0.853138205928059,0.419,0.597,"DAM-B_Astrocyte","Osm_Osmr",42.6,55.8
"Osm_Osmr",0.692155214093581,0,0.753,"DAM-C","Astrocyte","1dpi","Osm","Osmr",0.531172222259103,0.853138205928059,0.473,0.597,"DAM-C_Astrocyte","Osm_Osmr",42.1,55.8
"Osm_Osmr",0.441296292722512,0,0.994,"Fibroblast","Astrocyte","1dpi","Osm","Osmr",0.0294543795169652,0.853138205928059,0.033,0.597,"Fibroblast_Astrocyte","Osm_Osmr",40,55.8
"Osm_Osmr",0.437491134320128,0,0.994,"Astroependymal","Astrocyte","1dpi","Osm","Osmr",0.0218440627121981,0.853138205928059,0.034,0.597,"Astroependymal_Astrocyte","Osm_Osmr",79.7,55.8
"Osm_Osmr",0.439141435550451,0,0.994,"OPC-A","Astrocyte","1dpi","Osm","Osmr",0.025144665172844,0.853138205928059,0.039,0.597,"OPC-A_Astrocyte","Osm_Osmr",28.4,55.8
"Osm_Osmr",0.436718025446892,0,0.994,"OPC-B","Astrocyte","1dpi","Osm","Osmr",0.0202978449657245,0.853138205928059,0.033,0.597,"OPC-B_Astrocyte","Osm_Osmr",69.8,55.8
"Osm_Osmr",0.552207308005939,0,0.936,"Monocyte","OPC-A","1dpi","Osm","Osmr",0.974961175640229,0.12945344037165,0.536,0.195,"Monocyte_OPC-A","Osm_Osmr",57.4,28.4
"Osm_Osmr",0.51075318758962,0,0.97,"Macrophage-A","OPC-A","1dpi","Osm","Osmr",0.892052934807589,0.12945344037165,0.522,0.195,"Macrophage-A_OPC-A","Osm_Osmr",22.5,28.4
"Osm_Osmr",0.477194161669512,0,0.983,"Macrophage-B","OPC-A","1dpi","Osm","Osmr",0.824934882967374,0.12945344037165,0.453,0.195,"Macrophage-B_OPC-A","Osm_Osmr",1.7,28.4
"Osm_Osmr",0.409944756635851,0,0.997,"H-Microglia","OPC-A","1dpi","Osm","Osmr",0.690436072900052,0.12945344037165,0.515,0.195,"H-Microglia_OPC-A","Osm_Osmr",17.3,28.4
"Osm_Osmr",0.454840486421891,0,0.989,"DAM-A","OPC-A","1dpi","Osm","Osmr",0.780227532472132,0.12945344037165,0.623,0.195,"DAM-A_OPC-A","Osm_Osmr",22.4,28.4
"Osm_Osmr",0.302539898859553,0,1,"DAM-B","OPC-A","1dpi","Osm","Osmr",0.475626357347456,0.12945344037165,0.419,0.195,"DAM-B_OPC-A","Osm_Osmr",42.6,28.4
"Osm_Osmr",0.330312831315376,0,1,"DAM-C","OPC-A","1dpi","Osm","Osmr",0.531172222259103,0.12945344037165,0.473,0.195,"DAM-C_OPC-A","Osm_Osmr",42.1,28.4
"Osm_Osmr",0.0794539099443075,1,1,"Fibroblast","OPC-A","1dpi","Osm","Osmr",0.0294543795169652,0.12945344037165,0.033,0.195,"Fibroblast_OPC-A","Osm_Osmr",40,28.4
"Osm_Osmr",0.075648751541924,1,1,"Astroependymal","OPC-A","1dpi","Osm","Osmr",0.0218440627121981,0.12945344037165,0.034,0.195,"Astroependymal_OPC-A","Osm_Osmr",79.7,28.4
"Osm_Osmr",0.0772990527722469,1,1,"OPC-A","OPC-A","1dpi","Osm","Osmr",0.025144665172844,0.12945344037165,0.039,0.195,"OPC-A_OPC-A","Osm_Osmr",28.4,28.4
"Osm_Osmr",0.0748756426686872,1,1,"OPC-B","OPC-A","1dpi","Osm","Osmr",0.0202978449657245,0.12945344037165,0.033,0.195,"OPC-B_OPC-A","Osm_Osmr",69.8,28.4
"Osm_Osmr",0.586976409882134,0,0.897,"Monocyte","OPC-B","1dpi","Osm","Osmr",0.974961175640229,0.198991644124039,0.536,0.33,"Monocyte_OPC-B","Osm_Osmr",57.4,69.8
"Osm_Osmr",0.545522289465814,0,0.94,"Macrophage-A","OPC-B","1dpi","Osm","Osmr",0.892052934807589,0.198991644124039,0.522,0.33,"Macrophage-A_OPC-B","Osm_Osmr",22.5,69.8
"Osm_Osmr",0.511963263545707,0,0.969,"Macrophage-B","OPC-B","1dpi","Osm","Osmr",0.824934882967374,0.198991644124039,0.453,0.33,"Macrophage-B_OPC-B","Osm_Osmr",1.7,69.8
"Osm_Osmr",0.444713858512045,0,0.992,"H-Microglia","OPC-B","1dpi","Osm","Osmr",0.690436072900052,0.198991644124039,0.515,0.33,"H-Microglia_OPC-B","Osm_Osmr",17.3,69.8
"Osm_Osmr",0.489609588298086,0,0.982,"DAM-A","OPC-B","1dpi","Osm","Osmr",0.780227532472132,0.198991644124039,0.623,0.33,"DAM-A_OPC-B","Osm_Osmr",22.4,69.8
"Osm_Osmr",0.337309000735747,0,1,"DAM-B","OPC-B","1dpi","Osm","Osmr",0.475626357347456,0.198991644124039,0.419,0.33,"DAM-B_OPC-B","Osm_Osmr",42.6,69.8
"Osm_Osmr",0.365081933191571,0,1,"DAM-C","OPC-B","1dpi","Osm","Osmr",0.531172222259103,0.198991644124039,0.473,0.33,"DAM-C_OPC-B","Osm_Osmr",42.1,69.8
"Osm_Osmr",0.114223011820502,1,1,"Fibroblast","OPC-B","1dpi","Osm","Osmr",0.0294543795169652,0.198991644124039,0.033,0.33,"Fibroblast_OPC-B","Osm_Osmr",40,69.8
"Osm_Osmr",0.110417853418119,1,1,"Astroependymal","OPC-B","1dpi","Osm","Osmr",0.0218440627121981,0.198991644124039,0.034,0.33,"Astroependymal_OPC-B","Osm_Osmr",79.7,69.8
"Osm_Osmr",0.112068154648441,1,1,"OPC-A","OPC-B","1dpi","Osm","Osmr",0.025144665172844,0.198991644124039,0.039,0.33,"OPC-A_OPC-B","Osm_Osmr",28.4,69.8
"Osm_Osmr",0.109644744544882,1,1,"OPC-B","OPC-B","1dpi","Osm","Osmr",0.0202978449657245,0.198991644124039,0.033,0.33,"OPC-B_OPC-B","Osm_Osmr",69.8,69.8
"Osm_Osmr",0.511162684798215,0,0.969,"Monocyte","Oligodendrocyte","1dpi","Osm","Osmr",0.974961175640229,0.0473641939562011,0.536,0.076,"Monocyte_Oligodendrocyte","Osm_Osmr",57.4,39
"Osm_Osmr",0.469708564381895,0,0.988,"Macrophage-A","Oligodendrocyte","1dpi","Osm","Osmr",0.892052934807589,0.0473641939562011,0.522,0.076,"Macrophage-A_Oligodendrocyte","Osm_Osmr",22.5,39
"Osm_Osmr",0.436149538461788,0,0.994,"Macrophage-B","Oligodendrocyte","1dpi","Osm","Osmr",0.824934882967374,0.0473641939562011,0.453,0.076,"Macrophage-B_Oligodendrocyte","Osm_Osmr",1.7,39
"Osm_Osmr",0.368900133428126,0,1,"H-Microglia","Oligodendrocyte","1dpi","Osm","Osmr",0.690436072900052,0.0473641939562011,0.515,0.076,"H-Microglia_Oligodendrocyte","Osm_Osmr",17.3,39
"Osm_Osmr",0.413795863214167,0,0.997,"DAM-A","Oligodendrocyte","1dpi","Osm","Osmr",0.780227532472132,0.0473641939562011,0.623,0.076,"DAM-A_Oligodendrocyte","Osm_Osmr",22.4,39
"Osm_Osmr",0.261495275651828,0,1,"DAM-B","Oligodendrocyte","1dpi","Osm","Osmr",0.475626357347456,0.0473641939562011,0.419,0.076,"DAM-B_Oligodendrocyte","Osm_Osmr",42.6,39
"Osm_Osmr",0.289268208107652,0,1,"DAM-C","Oligodendrocyte","1dpi","Osm","Osmr",0.531172222259103,0.0473641939562011,0.473,0.076,"DAM-C_Oligodendrocyte","Osm_Osmr",42.1,39
"Osm_Osmr",0.0384092867365831,1,1,"Fibroblast","Oligodendrocyte","1dpi","Osm","Osmr",0.0294543795169652,0.0473641939562011,0.033,0.076,"Fibroblast_Oligodendrocyte","Osm_Osmr",40,39
"Osm_Osmr",0.0346041283341996,1,1,"Astroependymal","Oligodendrocyte","1dpi","Osm","Osmr",0.0218440627121981,0.0473641939562011,0.034,0.076,"Astroependymal_Oligodendrocyte","Osm_Osmr",79.7,39
"Osm_Osmr",0.0362544295645225,1,1,"OPC-A","Oligodendrocyte","1dpi","Osm","Osmr",0.025144665172844,0.0473641939562011,0.039,0.076,"OPC-A_Oligodendrocyte","Osm_Osmr",28.4,39
